ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1188499944526749696],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188500116421914625],opinions_and_criticism,0,0,0,0,0,1
[1188500124818915329],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188500196877127680],irrelevant,0,0,0,0,1,0
[1188500215801794561],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188500234328068098],emotional_support_and_prayers,0,0,1,0,0,0
[1188500305505325056],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188500372375195649],irrelevant,0,0,0,0,1,0
[1188500471591395328],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188500635626418176],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188500690659938304],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188500944872464390],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188501208157347840],opinions_and_criticism,0,0,0,0,0,1
[1188501388856385537],irrelevant,0,0,0,0,1,0
[1188501512818962432],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188502025044135936],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188502030664585216],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188502304917524480],irrelevant,0,0,0,0,1,0
[1188502365042827266],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188502451164532736],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188502739824922629],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1188503174220603392],irrelevant,0,0,0,0,1,0
[1188503285617057797],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188503450419712000],irrelevant,0,0,0,0,1,0
[1188503475912675329],opinions_and_criticism,0,0,0,0,0,1
[1188503513522933762],emotional_support_and_prayers,0,0,1,0,0,0
[1188503576454279168],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188503713348050945],opinions_and_criticism,0,0,0,0,0,1
[1188503995519766528],opinions_and_criticism,0,0,0,0,0,1
[1188504143381630978],irrelevant,0,0,0,0,1,0
[1188504376622682113],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188504497968078849],opinions_and_criticism,0,0,0,0,0,1
[1188504595112353792],opinions_and_criticism,0,0,0,0,0,1
[1188504605451259909],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188504626682834944],irrelevant,0,0,0,0,1,0
[1188504671431942147],opinions_and_criticism,0,0,0,0,0,1
[1188504682555154433],irrelevant,0,0,0,0,1,0
[1188505275822727170],irrelevant,0,0,0,0,1,0
[1188505544191041542],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188505545902379009],irrelevant,0,0,0,0,1,0
[1188505635006177281],emotional_support_and_prayers,0,0,1,0,0,0
[1188505664802435072],irrelevant,0,0,0,0,1,0
[1188505745161109506],irrelevant,0,0,0,0,1,0
[1188505822151823360],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188505835363885056],irrelevant,0,0,0,0,1,0
[1188505851738374149],emotional_support_and_prayers,0,0,1,0,0,0
[1188505852090691584],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188506040163340288],emotional_support_and_prayers,0,0,1,0,0,0
[1188506242190323717],irrelevant,0,0,0,0,1,0
[1188506514631380992],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188506514132258818],irrelevant,0,0,0,0,1,0
[1188506610878033920],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188506654452736000],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188506803627347969],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188506808752787457],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188506948104273920],irrelevant,0,0,0,0,1,0
[1188507163838296064],emotional_support_and_prayers,0,0,1,0,0,0
[1188507353278234627],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188507468386701312],irrelevant,0,0,0,0,1,0
[1188507507380998146],irrelevant,0,0,0,0,1,0
[1188507830149619712],irrelevant,0,0,0,0,1,0
[1188508529616982017],irrelevant,0,0,0,0,1,0
[1188508962775277570],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188509678696910853],opinions_and_criticism,0,0,0,0,0,1
[1188510451660967939],opinions_and_criticism,0,0,0,0,0,1
[1188510494602289152],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188510615821848577],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188510684289601537],emotional_support_and_prayers,0,0,1,0,0,0
[1188511717397090309],irrelevant,0,0,0,0,1,0
[1188512039142088704],irrelevant,0,0,0,0,1,0
[1188512362694885376],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188512372840898562],opinions_and_criticism,0,0,0,0,0,1
[1188512583617302529],irrelevant,0,0,0,0,1,0
[1188512793600974849],irrelevant,0,0,0,0,1,0
[1188512886315991043],irrelevant,0,0,0,0,1,0
[1188513001122361346],emotional_support_and_prayers,0,0,1,0,0,0
[1188513112103759872],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188513403238789120],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188513444783443969],irrelevant,0,0,0,0,1,0
[1188513451410370560],irrelevant,0,0,0,0,1,0
[1188513948443840512],opinions_and_criticism,0,0,0,0,0,1
[1188514088416137216],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188514253017440261],irrelevant,0,0,0,0,1,0
[1188514496865804290],emotional_support_and_prayers,0,0,1,0,0,0
[1188514547667230724],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188514705301749762],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188514827385348096],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1188514844032548865],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188514938945454080],irrelevant,0,0,0,0,1,0
[1188515028976226305],opinions_and_criticism,0,0,0,0,0,1
[1188515110735749123],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188515589771448321],opinions_and_criticism,0,0,0,0,0,1
[1188515892587614209],irrelevant,0,0,0,0,1,0
[1188516139984457729],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188516430460968960],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188517130335113216],emotional_support_and_prayers,0,0,1,0,0,0
[1188517196391165958],opinions_and_criticism,0,0,0,0,0,1
[1188517199377555462],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188517564089012224],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1188517705856487425],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188517994827264002],irrelevant,0,0,0,0,1,0
[1188518049911103489],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188518234733105154],opinions_and_criticism,0,0,0,0,0,1
[1188518287593881601],opinions_and_criticism,0,0,0,0,0,1
[1188518369584136197],opinions_and_criticism,0,0,0,0,0,1
[1188518600249892869],opinions_and_criticism,0,0,0,0,0,1
[1188518711772274688],irrelevant,0,0,0,0,1,0
[1188518769313890304],opinions_and_criticism,0,0,0,0,0,1
[1188518880651685890],irrelevant,0,0,0,0,1,0
[1188518920237522944],irrelevant,0,0,0,0,1,0
[1188518921407729669],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188518993893691392],emotional_support_and_prayers,0,0,1,0,0,0
[1188519143244533760],irrelevant,0,0,0,0,1,0
[1188519245833031680],irrelevant,0,0,0,0,1,0
[1188519290984685569],emotional_support_and_prayers,0,0,1,0,0,0
[1188519424023769090],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188519432555061250],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188519505338732549],opinions_and_criticism,0,0,0,0,0,1
[1188519736545632257],irrelevant,0,0,0,0,1,0
[1188520014112067589],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188520123436589059],opinions_and_criticism,0,0,0,0,0,1
[1188520402781425665],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188520447937339392],irrelevant,0,0,0,0,1,0
[1188520678489821187],opinions_and_criticism,0,0,0,0,0,1
[1188520733506523138],irrelevant,0,0,0,0,1,0
[1188520970409119745],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188521185308545024],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188521265843310597],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188521534551396359],irrelevant,0,0,0,0,1,0
[1188521614083792896],opinions_and_criticism,0,0,0,0,0,1
[1188521621738401795],irrelevant,0,0,0,0,1,0
[1188521878413103105],irrelevant,0,0,0,0,1,0
[1188522005286526976],irrelevant,0,0,0,0,1,0
[1188522519105605632],emotional_support_and_prayers,0,0,1,0,0,0
[1188522639087812608],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188522713901654017],irrelevant,0,0,0,0,1,0
[1188522728460083200],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188522840032718849],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188523007641305089],irrelevant,0,0,0,0,1,0
[1188523592885166088],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188523926130966528],irrelevant,0,0,0,0,1,0
[1188523956501995521],emotional_support_and_prayers,0,0,1,0,0,0
[1188523977217585153],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188524459881304066],opinions_and_criticism,0,0,0,0,0,1
[1188525332284002304],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188525959940579328],irrelevant,0,0,0,0,1,0
[1188526283459891200],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188526521872535555],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188526581091885057],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188526717746470912],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188526722817417216],opinions_and_criticism,0,0,0,0,0,1
[1188526794393227266],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188526845144252418],irrelevant,0,0,0,0,1,0
[1188526848227135488],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188527154608427008],irrelevant,0,0,0,0,1,0
[1188527435995893760],irrelevant,0,0,0,0,1,0
[1188527899105779713],irrelevant,0,0,0,0,1,0
[1188528009986367489],irrelevant,0,0,0,0,1,0
[1188528237506420736],opinions_and_criticism,0,0,0,0,0,1
[1188528276475482113],emotional_support_and_prayers,0,0,1,0,0,0
[1188528478058094593],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188528867268542465],irrelevant,0,0,0,0,1,0
[1188528905076068352],irrelevant,0,0,0,0,1,0
[1188529212933726209],opinions_and_criticism,0,0,0,0,0,1
[1188529249642303490],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188529259570171904],irrelevant,0,0,0,0,1,0
[1188529300733083648],irrelevant,0,0,0,0,1,0
[1188529660663083008],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188529672570712070],irrelevant,0,0,0,0,1,0
[1188529733698539521],irrelevant,0,0,0,0,1,0
[1188529751905968128],opinions_and_criticism,0,0,0,0,0,1
[1188529789939965954],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188529980382371843],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188530109810139137],opinions_and_criticism,0,0,0,0,0,1
[1188530184061882368],irrelevant,0,0,0,0,1,0
[1188530568402735111],irrelevant,0,0,0,0,1,0
[1188530619623624710],irrelevant,0,0,0,0,1,0
[1188531054749081601],irrelevant,0,0,0,0,1,0
[1188531071517896705],opinions_and_criticism,0,0,0,0,0,1
[1188531087431163904],irrelevant,0,0,0,0,1,0
[1188531360245399555],irrelevant,0,0,0,0,1,0
[1188531370055913472],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188531387659251712],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188531609328345091],opinions_and_criticism,0,0,0,0,0,1
[1188531801771384832],irrelevant,0,0,0,0,1,0
[1188531956507697155],irrelevant,0,0,0,0,1,0
[1188532207654187009],opinions_and_criticism,0,0,0,0,0,1
[1188532392694341633],irrelevant,0,0,0,0,1,0
[1188532662560006145],irrelevant,0,0,0,0,1,0
[1188532762015346689],opinions_and_criticism,0,0,0,0,0,1
[1188533027011465216],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188533060586889222],irrelevant,0,0,0,0,1,0
[1188533266653044737],opinions_and_criticism,0,0,0,0,0,1
[1188533274232180737],opinions_and_criticism,0,0,0,0,0,1
[1188533411465564162],irrelevant,0,0,0,0,1,0
[1188533540209745922],irrelevant,0,0,0,0,1,0
[1188533869340966912],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188534070701109249],opinions_and_criticism,0,0,0,0,0,1
[1188534559752757248],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188535092244860928],emotional_support_and_prayers,0,0,1,0,0,0
[1188535185345777666],irrelevant,0,0,0,0,1,0
[1188535398424875010],irrelevant,0,0,0,0,1,0
[1188535524690141185],opinions_and_criticism,0,0,0,0,0,1
[1188535639815442432],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188535929142730752],irrelevant,0,0,0,0,1,0
[1188536095878856705],irrelevant,0,0,0,0,1,0
[1188536674659262470],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188536713003622401],infrastructure_and_utilities_damage caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,1,0,0
[1188536866695458817],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188536935389814785],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188536944952823809],opinions_and_criticism,0,0,0,0,0,1
[1188537233298677760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188537752046002180],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188537788486033408],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188537810220916736],opinions_and_criticism,0,0,0,0,0,1
[1188537922728923136],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188538044988694528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188538199238496256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188538257467940865],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188538377429274629],irrelevant,0,0,0,0,1,0
[1188538585957523457],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188538651619287041],irrelevant,0,0,0,0,1,0
[1188538743596224512],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188538881131634689],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188538898584080384],opinions_and_criticism,0,0,0,0,0,1
[1188538922164543495],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188539038992666624],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188539087965360128],irrelevant,0,0,0,0,1,0
[1188539110719414273],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188539135935569923],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188539152918351873],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188539309764288515],irrelevant,0,0,0,0,1,0
[1188539358992838659],irrelevant,0,0,0,0,1,0
[1188539604854546432],irrelevant,0,0,0,0,1,0
[1188539851941056512],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188540298735042562],opinions_and_criticism,0,0,0,0,0,1
[1188540466536632320],opinions_and_criticism,0,0,0,0,0,1
[1188540599890333696],opinions_and_criticism,0,0,0,0,0,1
[1188540682035761152],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188540689329676288],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188540799354654727],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1188540951939158017],irrelevant,0,0,0,0,1,0
[1188541205224796160],affected_individuals_and_help,1,0,0,0,0,0
[1188541414436691968],irrelevant,0,0,0,0,1,0
[1188541851143495688],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188542593476517888],irrelevant,0,0,0,0,1,0
[1188542610367041536],irrelevant,0,0,0,0,1,0
[1188542735449542657],irrelevant,0,0,0,0,1,0
[1188542976689131520],irrelevant,0,0,0,0,1,0
[1188543985536491520],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188543988665634824],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188543997863714816],affected_individuals_and_help,1,0,0,0,0,0
[1188543996509016065],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188544707820957698],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188544740612100096],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188544805544124416],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188544854894305283],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188545326141071361],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188545498040471554],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188545721320067073],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1188545784221970432],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188545799011164160],opinions_and_criticism,0,0,0,0,0,1
[1188545944293433344],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1188546047594946561],irrelevant,0,0,0,0,1,0
[1188546137227173889],opinions_and_criticism,0,0,0,0,0,1
[1188546216377888770],opinions_and_criticism,0,0,0,0,0,1
[1188546342035034117],opinions_and_criticism,0,0,0,0,0,1
[1188546932035244035],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188546934979661830],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188546948258828294],emotional_support_and_prayers,0,0,1,0,0,0
[1188546997344714755],opinions_and_criticism,0,0,0,0,0,1
[1188547049517715456],opinions_and_criticism,0,0,0,0,0,1
[1188547661965807621],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188548089994498048],irrelevant,0,0,0,0,1,0
[1188548280495624192],emotional_support_and_prayers,0,0,1,0,0,0
[1188548303845236736],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1188548601661644800],opinions_and_criticism,0,0,0,0,0,1
[1188548790367805441],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188548798907371520],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1188548992734547968],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188549049240182789],opinions_and_criticism,0,0,0,0,0,1
[1188549142307586048],irrelevant,0,0,0,0,1,0
[1188549218396495872],affected_individuals_and_help,1,0,0,0,0,0
[1188549577147912192],emotional_support_and_prayers,0,0,1,0,0,0
[1188549819507314688],irrelevant,0,0,0,0,1,0
[1188550017499447297],opinions_and_criticism,0,0,0,0,0,1
[1188550198232014853],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188550227084660743],irrelevant,0,0,0,0,1,0
[1188550565925720064],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1188550581503348739],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188550732431200268],irrelevant,0,0,0,0,1,0
[1188550750626091015],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188550868825714689],affected_individuals_and_help,1,0,0,0,0,0
[1188550905072934913],irrelevant,0,0,0,0,1,0
[1188551126020440064],irrelevant,0,0,0,0,1,0
[1188552134289166339],irrelevant,0,0,0,0,1,0
[1188552185459675136],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188552338656677888],emotional_support_and_prayers,0,0,1,0,0,0
[1188552678797971456],opinions_and_criticism,0,0,0,0,0,1
[1188552692278407168],irrelevant,0,0,0,0,1,0
[1188552731084099587],affected_individuals_and_help,1,0,0,0,0,0
[1188552781248040967],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1188553132743241730],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1188553703630000128],irrelevant,0,0,0,0,1,0
[1188553868172517377],irrelevant,0,0,0,0,1,0
[1188554478808641540],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188554847995473921],irrelevant,0,0,0,0,1,0
[1188555000382939137],opinions_and_criticism,0,0,0,0,0,1
[1188555807895494657],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188555921800257536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188556035616841728],irrelevant,0,0,0,0,1,0
[1188557064299274242],emotional_support_and_prayers,0,0,1,0,0,0
[1188557187355836416],irrelevant,0,0,0,0,1,0
[1188557303156477952],irrelevant,0,0,0,0,1,0
[1188557439769206784],irrelevant,0,0,0,0,1,0
[1188558065311911937],affected_individuals_and_help,1,0,0,0,0,0
[1188558437258612736],opinions_and_criticism,0,0,0,0,0,1
[1188559834624516097],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188559880728317958],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188560139843964931],opinions_and_criticism,0,0,0,0,0,1
[1188560301375008771],irrelevant,0,0,0,0,1,0
[1188560740304769024],irrelevant,0,0,0,0,1,0
[1188560955921371137],opinions_and_criticism,0,0,0,0,0,1
[1188561345224085504],irrelevant,0,0,0,0,1,0
[1188561712146010114],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188562275575222272],irrelevant,0,0,0,0,1,0
[1188562315395915776],emotional_support_and_prayers,0,0,1,0,0,0
[1188562872353415175],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188563137483759618],irrelevant,0,0,0,0,1,0
[1188563335433859073],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188563353049931776],opinions_and_criticism,0,0,0,0,0,1
[1188563372368904192],irrelevant,0,0,0,0,1,0
[1188563459501375488],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188563807305654272],opinions_and_criticism,0,0,0,0,0,1
[1188563962113286144],opinions_and_criticism,0,0,0,0,0,1
[1188564115222081536],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188564594819829760],opinions_and_criticism,0,0,0,0,0,1
[1188564955844485121],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188565143065714690],irrelevant,0,0,0,0,1,0
[1188565188552941569],irrelevant,0,0,0,0,1,0
[1188565395017535489],irrelevant,0,0,0,0,1,0
[1188565482317762560],irrelevant,0,0,0,0,1,0
[1188565576693829637],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188565810278731776],irrelevant,0,0,0,0,1,0
[1188565874464251904],irrelevant,0,0,0,0,1,0
[1188565948992757760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188566030479745027],irrelevant,0,0,0,0,1,0
[1188566208565731328],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188566241830752256],irrelevant,0,0,0,0,1,0
[1188566430654095369],irrelevant,0,0,0,0,1,0
[1188566567749062656],emotional_support_and_prayers,0,0,1,0,0,0
[1188566578662707200],irrelevant,0,0,0,0,1,0
[1188566632601391105],irrelevant,0,0,0,0,1,0
[1188566685835563009],irrelevant,0,0,0,0,1,0
[1188566920741691392],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188566933555367936],irrelevant,0,0,0,0,1,0
[1188567042196148224],irrelevant,0,0,0,0,1,0
[1188567085955375105],irrelevant,0,0,0,0,1,0
[1188567114111684609],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188567289735589889],irrelevant,0,0,0,0,1,0
[1188567458644406274],irrelevant,0,0,0,0,1,0
[1188567486737866754],irrelevant,0,0,0,0,1,0
[1188567520371970049],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188567712789925888],irrelevant,0,0,0,0,1,0
[1188567984085917697],irrelevant,0,0,0,0,1,0
[1188568830181859328],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1188569006267088897],irrelevant,0,0,0,0,1,0
[1188569085505757185],opinions_and_criticism,0,0,0,0,0,1
[1188569624616587265],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188570156961878016],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188570244727660546],irrelevant,0,0,0,0,1,0
[1188570361509662720],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188570524542291968],irrelevant,0,0,0,0,1,0
[1188570575792476160],irrelevant,0,0,0,0,1,0
[1188570828537024513],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188570877388115971],irrelevant,0,0,0,0,1,0
[1188571037279100930],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188571146331049984],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188571176702009346],opinions_and_criticism,0,0,0,0,0,1
[1188571199053402117],emotional_support_and_prayers,0,0,1,0,0,0
[1188571442264395777],irrelevant,0,0,0,0,1,0
[1188571592063930381],irrelevant,0,0,0,0,1,0
[1188571930804264961],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188571933065003014],irrelevant,0,0,0,0,1,0
[1188572010986823680],emotional_support_and_prayers,0,0,1,0,0,0
[1188572603788734464],irrelevant,0,0,0,0,1,0
[1188572646314856449],irrelevant,0,0,0,0,1,0
[1188572775717507072],emotional_support_and_prayers,0,0,1,0,0,0
[1188572886031880192],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188572940604006408],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188573131486715908],irrelevant,0,0,0,0,1,0
[1188573584240889861],infrastructure_and_utilities_damage caution_advice_and_crisis_updates,0,1,0,1,0,0
[1188574612575211522],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188574669995216896],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188575256832888837],opinions_and_criticism,0,0,0,0,0,1
[1188575271462559744],irrelevant,0,0,0,0,1,0
[1188575455026307072],opinions_and_criticism,0,0,0,0,0,1
[1188575685092225031],irrelevant,0,0,0,0,1,0
[1188576612712943619],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188577017412902913],emotional_support_and_prayers,0,0,1,0,0,0
[1188577120609550337],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188577361274363904],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188577565205811201],emotional_support_and_prayers,0,0,1,0,0,0
[1188577692242894848],irrelevant,0,0,0,0,1,0
[1188577834194948097],irrelevant,0,0,0,0,1,0
[1188577843510415361],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188578119222996995],irrelevant,0,0,0,0,1,0
[1188578167017136128],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1188578189653794818],irrelevant,0,0,0,0,1,0
[1188578576074973185],emotional_support_and_prayers,0,0,1,0,0,0
[1188578868753510401],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188579178951692289],opinions_and_criticism,0,0,0,0,0,1
[1188579488210272256],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188579547102490626],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188579877554917378],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188580055850606592],irrelevant,0,0,0,0,1,0
[1188580122581975041],irrelevant,0,0,0,0,1,0
[1188580509309382656],irrelevant,0,0,0,0,1,0
[1188580576955174914],irrelevant,0,0,0,0,1,0
[1188581466017546240],opinions_and_criticism,0,0,0,0,0,1
[1188581630291652608],irrelevant,0,0,0,0,1,0
[1188582241066213376],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1188582380535189504],irrelevant,0,0,0,0,1,0
[1188582647032877056],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188582782274015232],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188582998016495616],irrelevant,0,0,0,0,1,0
[1188583660397699073],irrelevant,0,0,0,0,1,0
[1188584003974111232],opinions_and_criticism,0,0,0,0,0,1
[1188584848245579777],emotional_support_and_prayers,0,0,1,0,0,0
[1188584914058469377],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188870664729649152],affected_individuals_and_help,1,0,0,0,0,0
[1188870679556493321],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1188870733432283136],infrastructure_and_utilities_damage,0,0,0,1,0,0
