ID,Information type
[1238250693376577539],caution_advice_and_crisis_updates
[1238251313630191616],irrelevant
[1238251316016828418],irrelevant
[1238252524655738883],irrelevant
[1238252551482589184],opinions_and_criticism
[1238252569320980487],opinions_and_criticism
[1238252602632134658],irrelevant
[1238252613495402496],affected_individuals_and_help
[1238253020137357316],infrastructure_and_utilities_damage
[1238253058976550913],irrelevant
[1238253256410902540],irrelevant
[1238253338023661568],caution_advice_and_crisis_updates
[1238253390494343173],irrelevant
[1238253446681288704],irrelevant
[1238253582597730306],caution_advice_and_crisis_updates
[1238253804665126913],irrelevant
[1238254055966810113],opinions_and_criticism
[1238254269431758848],irrelevant
[1238254898422169600],affected_individuals_and_help
[1238255023307608064],affected_individuals_and_help
[1238256791907110916],affected_individuals_and_help
[1238256995460923393],infrastructure_and_utilities_damage
[1238258315731271681],affected_individuals_and_help
[1238258420232466437],irrelevant
[1238258449861029888],opinions_and_criticism
[1238258472409432064],opinions_and_criticism
[1238258474968023041],opinions_and_criticism
[1238258756993024006],irrelevant
[1238258793093500931],affected_individuals_and_help
[1238259118089146368],affected_individuals_and_help
[1238259158799069184],emotional_support_and_prayers
[1238259272385007617],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238259427083464704],emotional_support_and_prayers
[1238259530557001729],infrastructure_and_utilities_damage
[1238259654116937733],irrelevant
[1238259904475004929],infrastructure_and_utilities_damage
[1238259963706978305],irrelevant
[1238260201075159040],irrelevant
[1238260211221176321],caution_advice_and_crisis_updates
[1238260303332282368],irrelevant
[1238260348978937856],opinions_and_criticism
[1238260360345509893],irrelevant
[1238260484375224323],emotional_support_and_prayers
[1238260538754379776],opinions_and_criticism
[1238260632530685957],opinions_and_criticism
[1238260705016635392],opinions_and_criticism
[1238260731377848321],affected_individuals_and_help
[1238260767671177217],irrelevant
[1238260785815658496],irrelevant
[1238260876974710785],opinions_and_criticism
[1238260919672717315],opinions_and_criticism
[1238261051373826048],emotional_support_and_prayers
[1238261101038637056],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238261151168954369],caution_advice_and_crisis_updates
[1238261381356552192],caution_advice_and_crisis_updates
[1238261708675743744],irrelevant
[1238261795896332291],opinions_and_criticism
[1238261843862437890],irrelevant
[1238261924233650176],irrelevant
[1238261996711284736],caution_advice_and_crisis_updates
[1238262044232646656],irrelevant
[1238262147039322113],opinions_and_criticism
[1238262340178653184],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238262629195567106],irrelevant
[1238263339291197440],infrastructure_and_utilities_damage
[1238263378281402374],opinions_and_criticism
[1238263475186663424],caution_advice_and_crisis_updates
[1238263914212790272],emotional_support_and_prayers
[1238263963814633472],emotional_support_and_prayers
[1238264115749105670],caution_advice_and_crisis_updates
[1238264328228343816],caution_advice_and_crisis_updates
[1238264519983497216],opinions_and_criticism
[1238265246961356800],emotional_support_and_prayers
[1238265980951945217],infrastructure_and_utilities_damage opinions_and_criticism
[1238266367549288448],affected_individuals_and_help
[1238266902906114049],opinions_and_criticism
[1238267052307156993],opinions_and_criticism
[1238267148230971392],irrelevant
[1238267349213622272],opinions_and_criticism
[1238267443350515712],emotional_support_and_prayers
[1238267509842870273],irrelevant
[1238267619247079424],irrelevant
[1238267661026578432],affected_individuals_and_help
[1238268379598905345],affected_individuals_and_help emotional_support_and_prayers
[1238268540437790720],irrelevant
[1238268677369233413],irrelevant
[1238269204564004865],irrelevant
[1238269392124809217],opinions_and_criticism
[1238269761806635013],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238269877707780098],opinions_and_criticism
[1238269929293578240],opinions_and_criticism
[1238269934880292866],opinions_and_criticism
[1238270303542837248],irrelevant
[1238271001462550528],irrelevant
[1238271148611252232],opinions_and_criticism
[1238271191808446464],emotional_support_and_prayers
[1238271201971179525],emotional_support_and_prayers
[1238271447115669510],opinions_and_criticism
[1238271592527998976],emotional_support_and_prayers
[1238271613516292101],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238271697981235202],infrastructure_and_utilities_damage
[1238271711377870850],irrelevant
[1238271737890058240],opinions_and_criticism
[1238271991305682951],opinions_and_criticism
[1238272333175021568],infrastructure_and_utilities_damage
[1238272335393828871],affected_individuals_and_help
[1238272344487014411],irrelevant
[1238272427857149953],irrelevant
[1238272594517860352],caution_advice_and_crisis_updates
[1238272806103797760],opinions_and_criticism
[1238273296841441281],affected_individuals_and_help
[1238273952054751232],irrelevant
[1238273976926863360],irrelevant
[1238274035848445953],irrelevant
[1238274126621663232],opinions_and_criticism
[1238274376883220481],opinions_and_criticism
[1238274620953853953],caution_advice_and_crisis_updates
[1238274922818011138],infrastructure_and_utilities_damage
[1238275072223318016],irrelevant
[1238275093245157382],irrelevant
[1238275124748484609],irrelevant
[1238275219938258944],caution_advice_and_crisis_updates
[1238275517431898115],opinions_and_criticism
[1238275875990376449],emotional_support_and_prayers
[1238275888191549443],emotional_support_and_prayers
[1238276088884867072],caution_advice_and_crisis_updates
[1238276122938355715],affected_individuals_and_help infrastructure_and_utilities_damage
[1238276388991483910],emotional_support_and_prayers
[1238276535741812738],caution_advice_and_crisis_updates
[1238276725135605760],caution_advice_and_crisis_updates opinions_and_criticism
[1238276791908945920],affected_individuals_and_help
[1238277641788100614],opinions_and_criticism
[1238278406707478528],caution_advice_and_crisis_updates
[1238278487397580801],infrastructure_and_utilities_damage
[1238278510172659713],irrelevant
[1238278607925129217],emotional_support_and_prayers
[1238278658399318018],opinions_and_criticism
[1238278677848301576],irrelevant
[1238278738837680129],opinions_and_criticism
[1238279996659007488],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238280947084275712],irrelevant
[1238281507359334400],irrelevant
[1238282127311024128],irrelevant
[1238283056844288000],emotional_support_and_prayers
[1238283580775825409],emotional_support_and_prayers
[1238283591840337921],irrelevant
[1238283645732995075],irrelevant
[1238283872527400961],irrelevant
[1238284866401288194],irrelevant
[1238285536533643264],irrelevant
[1238286523096805378],opinions_and_criticism
[1238287510003990529],emotional_support_and_prayers
[1238288812784128000],infrastructure_and_utilities_damage
[1238289868339523587],caution_advice_and_crisis_updates
[1238290135592185857],caution_advice_and_crisis_updates
[1238290189044396032],irrelevant
[1238290223987150848],irrelevant
[1238292522016870401],affected_individuals_and_help
[1238292581240487937],caution_advice_and_crisis_updates
[1238293684950532102],irrelevant
[1238293956565168128],irrelevant
[1238295544285597698],caution_advice_and_crisis_updates
[1238295979968933888],caution_advice_and_crisis_updates
[1238296908260614144],infrastructure_and_utilities_damage
[1238297116801470466],irrelevant
[1238297210829365248],infrastructure_and_utilities_damage
[1238297558512009216],irrelevant
[1238298128324927488],infrastructure_and_utilities_damage
[1238298739502014464],infrastructure_and_utilities_damage
[1238298822360653824],emotional_support_and_prayers
[1238299553834516480],emotional_support_and_prayers
[1238300738633302016],opinions_and_criticism
[1238301066564907009],caution_advice_and_crisis_updates
[1238301473387302913],opinions_and_criticism
[1238302225438556168],caution_advice_and_crisis_updates
[1238302751664332806],irrelevant
[1238303423730274304],irrelevant
[1238303766706892800],irrelevant
[1238303887108575232],irrelevant
[1238304969905897478],caution_advice_and_crisis_updates
[1238305096733282304],irrelevant
[1238305341550383104],emotional_support_and_prayers
[1238305431946174466],opinions_and_criticism
[1238307020924690432],irrelevant
[1238308320999542785],opinions_and_criticism
[1238308413362356224],irrelevant
[1238310063217029120],irrelevant
[1238310633097084928],irrelevant
[1238310707910905856],emotional_support_and_prayers
[1238311007249891328],opinions_and_criticism
[1238311007308611586],emotional_support_and_prayers
[1238312077439229952],opinions_and_criticism
[1238312400341868545],irrelevant
[1238312625966141442],irrelevant
[1238312682824097793],caution_advice_and_crisis_updates
[1238312892803530758],irrelevant
[1238313069123690498],caution_advice_and_crisis_updates
[1238313565645410304],irrelevant
[1238313837889290247],caution_advice_and_crisis_updates
[1238313891731574786],infrastructure_and_utilities_damage
[1238314189892050945],emotional_support_and_prayers
[1238314414950023169],infrastructure_and_utilities_damage
[1238314685000298496],caution_advice_and_crisis_updates
[1238314887773913095],emotional_support_and_prayers
[1238315726332743681],caution_advice_and_crisis_updates
[1238316684148121600],irrelevant
[1238316943838502913],caution_advice_and_crisis_updates
[1238317015825182722],caution_advice_and_crisis_updates
[1238317397532119042],affected_individuals_and_help
[1238318095850242049],irrelevant
[1238318338570366976],irrelevant
[1238318882647048192],emotional_support_and_prayers
[1238320739276795904],caution_advice_and_crisis_updates
[1238321208812277760],irrelevant
[1238321387674038272],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238321911635025920],affected_individuals_and_help infrastructure_and_utilities_damage
[1238322929856847872],irrelevant
[1238323451607289856],opinions_and_criticism
[1238324004097798144],irrelevant
[1238326016491298823],irrelevant
[1238327041126207489],irrelevant
[1238327272395997184],caution_advice_and_crisis_updates
[1238327761372090368],irrelevant
[1238327777759240193],irrelevant
[1238328209415995392],opinions_and_criticism
[1238328294585569281],caution_advice_and_crisis_updates
[1238328937425645568],infrastructure_and_utilities_damage
[1238330343645679616],irrelevant
[1238331740583858176],emotional_support_and_prayers
[1238332309788659714],irrelevant
[1238333014779854848],opinions_and_criticism
[1238333725915652097],irrelevant
[1238333806375055363],opinions_and_criticism
[1238395424945381377],opinions_and_criticism
[1238395810326421505],irrelevant
[1238395911933505538],infrastructure_and_utilities_damage
[1238424372517441537],emotional_support_and_prayers
[1238424442579148800],affected_individuals_and_help
[1238424569985347586],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238424590193483776],irrelevant
[1238424647395356672],affected_individuals_and_help
[1238424773547483136],caution_advice_and_crisis_updates
[1238424814127329280],irrelevant
[1238424851796418561],opinions_and_criticism
[1238424967076810752],opinions_and_criticism
[1238425171331088385],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238425218441449473],caution_advice_and_crisis_updates
[1238425295297937409],opinions_and_criticism
[1238425359193903104],caution_advice_and_crisis_updates
[1238425375073546240],caution_advice_and_crisis_updates
[1238425579608629248],emotional_support_and_prayers
[1238425728003248136],irrelevant
[1238425756692295681],caution_advice_and_crisis_updates
[1238425868420222976],irrelevant
[1238425991829049344],irrelevant
[1238426123467399169],opinions_and_criticism
[1238426131042312192],emotional_support_and_prayers
[1238426303142998016],opinions_and_criticism
[1238426436349898753],infrastructure_and_utilities_damage
[1238426517660676096],caution_advice_and_crisis_updates
[1238426568520798208],irrelevant
[1238426631028584448],caution_advice_and_crisis_updates
[1238426718802710528],infrastructure_and_utilities_damage
[1238427263663779840],irrelevant
[1238427321100644353],caution_advice_and_crisis_updates
[1238427509374550016],infrastructure_and_utilities_damage
[1238427586969075717],opinions_and_criticism
[1238427744083550209],irrelevant
[1238428018500145154],opinions_and_criticism
[1238428079531253760],caution_advice_and_crisis_updates
[1238428147927920640],opinions_and_criticism
[1238428221990936576],affected_individuals_and_help
[1238428861689446400],opinions_and_criticism
[1238428995953270784],caution_advice_and_crisis_updates
[1238573875795046403],opinions_and_criticism
[1238574065394335744],infrastructure_and_utilities_damage
[1238575300059029507],caution_advice_and_crisis_updates
[1238576726021677058],caution_advice_and_crisis_updates
[1238576982293729280],opinions_and_criticism
[1238577047036997639],infrastructure_and_utilities_damage
[1238577669186490368],caution_advice_and_crisis_updates
[1238578079586324480],affected_individuals_and_help infrastructure_and_utilities_damage
[1238578205805686788],caution_advice_and_crisis_updates
[1238578969525575682],irrelevant
[1238579970865156096],irrelevant
[1238580340991680513],caution_advice_and_crisis_updates
[1238580782333124609],caution_advice_and_crisis_updates infrastructure_and_utilities_damage
[1238581363718139905],irrelevant
[1238581856104255491],emotional_support_and_prayers
[1238581880561205248],caution_advice_and_crisis_updates
[1238582496687767552],affected_individuals_and_help
[1238582525305503744],irrelevant
[1238582860916891650],infrastructure_and_utilities_damage
[1238583183949660160],affected_individuals_and_help
[1238583378976354305],caution_advice_and_crisis_updates emotional_support_and_prayers
[1238583517187014656],irrelevant
[1238583637999865856],irrelevant
[1238584439078256640],irrelevant
[1238586312577503236],irrelevant
[1238587746912030723],caution_advice_and_crisis_updates
[1238588001527218178],opinions_and_criticism
[1238589523862474753],caution_advice_and_crisis_updates
[1238589561741213697],infrastructure_and_utilities_damage
[1238590661298761729],infrastructure_and_utilities_damage
[1238590767481978881],irrelevant
[1238590981286629377],irrelevant
[1238592025680896009],caution_advice_and_crisis_updates
[1238592660396441601],opinions_and_criticism
[1238593816199921664],opinions_and_criticism
[1238594484830691330],caution_advice_and_crisis_updates
[1238594726615486467],opinions_and_criticism
[1238594745930301442],caution_advice_and_crisis_updates
[1238595296571142145],affected_individuals_and_help emotional_support_and_prayers
[1238596549980106753],opinions_and_criticism
[1238597527810625537],caution_advice_and_crisis_updates
[1238599176650358789],opinions_and_criticism
[1238599641408692225],irrelevant
[1238600990267453441],caution_advice_and_crisis_updates
[1238601253019664385],caution_advice_and_crisis_updates
[1238601267406163970],irrelevant
[1238602526674628612],affected_individuals_and_help opinions_and_criticism
[1238602805239218176],opinions_and_criticism
[1238603179664818176],irrelevant
[1238604247765331970],caution_advice_and_crisis_updates
[1238607936320135174],irrelevant
[1238608174443368448],opinions_and_criticism
[1238608318928760832],irrelevant
[1238612551136473088],infrastructure_and_utilities_damage
[1238613019522891776],infrastructure_and_utilities_damage
[1238613756776796160],irrelevant
[1238615756700557314],opinions_and_criticism
