ID,Information type,affected_individuals_and_help,caution_advice_and_crisis_updates,emotional_support_and_prayers,infrastructure_and_utilities_damage,irrelevant,opinions_and_criticism
[1238233742675791872],irrelevant,0,0,0,0,1,0
[1238233769733230593],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238233800091619329],opinions_and_criticism,0,0,0,0,0,1
[1238233836884045830],irrelevant,0,0,0,0,1,0
[1238233853023719424],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238233958627921923],irrelevant,0,0,0,0,1,0
[1238234014353416192],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238234120423182338],irrelevant,0,0,0,0,1,0
[1238234284038782976],opinions_and_criticism,0,0,0,0,0,1
[1238234291093622792],emotional_support_and_prayers,0,0,1,0,0,0
[1238234327605039104],irrelevant,0,0,0,0,1,0
[1238234330398408709],opinions_and_criticism,0,0,0,0,0,1
[1238234401793851392],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238234541287968768],irrelevant,0,0,0,0,1,0
[1238234579376488451],opinions_and_criticism,0,0,0,0,0,1
[1238234636536483840],irrelevant,0,0,0,0,1,0
[1238234743575109632],irrelevant,0,0,0,0,1,0
[1238234864060715009],irrelevant,0,0,0,0,1,0
[1238234869404139520],irrelevant,0,0,0,0,1,0
[1238234937125408769],opinions_and_criticism,0,0,0,0,0,1
[1238234962161209350],affected_individuals_and_help,1,0,0,0,0,0
[1238234984869134336],irrelevant,0,0,0,0,1,0
[1238235003571617793],irrelevant,0,0,0,0,1,0
[1238235573887873024],irrelevant,0,0,0,0,1,0
[1238235578434535424],opinions_and_criticism,0,0,0,0,0,1
[1238235688916656133],opinions_and_criticism,0,0,0,0,0,1
[1238235702355206151],opinions_and_criticism,0,0,0,0,0,1
[1238235770793713666],irrelevant,0,0,0,0,1,0
[1238235893317730312],emotional_support_and_prayers,0,0,1,0,0,0
[1238236035781406720],emotional_support_and_prayers,0,0,1,0,0,0
[1238236519133073417],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238236687857324042],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238237014622789632],affected_individuals_and_help,1,0,0,0,0,0
[1238237266876694528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238237501652963331],opinions_and_criticism,0,0,0,0,0,1
[1238237529897422849],opinions_and_criticism,0,0,0,0,0,1
[1238237607789813760],opinions_and_criticism,0,0,0,0,0,1
[1238237686965702657],opinions_and_criticism,0,0,0,0,0,1
[1238237721681944582],irrelevant,0,0,0,0,1,0
[1238237807547691008],irrelevant,0,0,0,0,1,0
[1238237823242821632],opinions_and_criticism,0,0,0,0,0,1
[1238237983431589890],opinions_and_criticism,0,0,0,0,0,1
[1238238166538223617],emotional_support_and_prayers,0,0,1,0,0,0
[1238238340572426241],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238238665689702401],opinions_and_criticism,0,0,0,0,0,1
[1238238885534187520],opinions_and_criticism,0,0,0,0,0,1
[1238239005097037825],irrelevant,0,0,0,0,1,0
[1238239040845070337],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238239058716958721],irrelevant,0,0,0,0,1,0
[1238239227533459456],emotional_support_and_prayers,0,0,1,0,0,0
[1238239491934040065],irrelevant,0,0,0,0,1,0
[1238239538998280193],irrelevant,0,0,0,0,1,0
[1238239567989428224],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238239575295889408],irrelevant,0,0,0,0,1,0
[1238239676164694018],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238239741700648962],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238240018189213703],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238240385413066753],irrelevant,0,0,0,0,1,0
[1238240528543744001],opinions_and_criticism,0,0,0,0,0,1
[1238240551138471936],irrelevant,0,0,0,0,1,0
[1238240700782837761],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238240962016657408],irrelevant,0,0,0,0,1,0
[1238240966143815687],irrelevant,0,0,0,0,1,0
[1238241007491264515],irrelevant,0,0,0,0,1,0
[1238241142308835329],opinions_and_criticism,0,0,0,0,0,1
[1238241244511338496],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238241768895897600],irrelevant,0,0,0,0,1,0
[1238242013348163584],opinions_and_criticism,0,0,0,0,0,1
[1238242287559348229],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238242385265655809],affected_individuals_and_help,1,0,0,0,0,0
[1238242538391318531],emotional_support_and_prayers,0,0,1,0,0,0
[1238242542199738369],opinions_and_criticism,0,0,0,0,0,1
[1238242544473047042],emotional_support_and_prayers,0,0,1,0,0,0
[1238242591147200512],opinions_and_criticism,0,0,0,0,0,1
[1238242639302012928],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238242755513667584],irrelevant,0,0,0,0,1,0
[1238242817937485825],opinions_and_criticism,0,0,0,0,0,1
[1238242889672597507],irrelevant,0,0,0,0,1,0
[1238242899097239554],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238242946119598082],irrelevant,0,0,0,0,1,0
[1238242988184219648],opinions_and_criticism,0,0,0,0,0,1
[1238243059181268993],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238243139342794753],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238243222700339202],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238243241247608833],opinions_and_criticism,0,0,0,0,0,1
[1238243257102094344],irrelevant,0,0,0,0,1,0
[1238243365080256512],opinions_and_criticism,0,0,0,0,0,1
[1238243502992945152],irrelevant,0,0,0,0,1,0
[1238243593032282113],emotional_support_and_prayers,0,0,1,0,0,0
[1238243685361483777],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238243707301888000],irrelevant,0,0,0,0,1,0
[1238243767481700353],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238243875027857408],opinions_and_criticism,0,0,0,0,0,1
[1238243904463482887],opinions_and_criticism,0,0,0,0,0,1
[1238243906485174272],opinions_and_criticism,0,0,0,0,0,1
[1238243988420923393],opinions_and_criticism,0,0,0,0,0,1
[1238244302985232386],irrelevant,0,0,0,0,1,0
[1238244788887080963],irrelevant,0,0,0,0,1,0
[1238244888552058880],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238244893702737925],opinions_and_criticism,0,0,0,0,0,1
[1238244960484368384],opinions_and_criticism,0,0,0,0,0,1
[1238244993749393411],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238245106467115009],opinions_and_criticism,0,0,0,0,0,1
[1238245186255433728],irrelevant,0,0,0,0,1,0
[1238245285177982977],emotional_support_and_prayers,0,0,1,0,0,0
[1238245612866490369],opinions_and_criticism,0,0,0,0,0,1
[1238245656931627011],opinions_and_criticism,0,0,0,0,0,1
[1238245788314144769],emotional_support_and_prayers,0,0,1,0,0,0
[1238246111716007944],opinions_and_criticism,0,0,0,0,0,1
[1238246369963409409],opinions_and_criticism,0,0,0,0,0,1
[1238246556609974272],irrelevant,0,0,0,0,1,0
[1238246654643507206],opinions_and_criticism,0,0,0,0,0,1
[1238246957195427841],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238247285705842688],irrelevant,0,0,0,0,1,0
[1238247559040315393],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238247571778387970],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238248147857571840],irrelevant,0,0,0,0,1,0
[1238248268326412296],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238248387415326723],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238248506478989312],opinions_and_criticism,0,0,0,0,0,1
[1238248801737064457],irrelevant,0,0,0,0,1,0
[1238249284115615744],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238249692082900995],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238249690791120906],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238250033943916544],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238250042311553025],irrelevant,0,0,0,0,1,0
[1238251313630191616],irrelevant,0,0,0,0,1,0
[1238251316016828418],irrelevant,0,0,0,0,1,0
[1238252524655738883],irrelevant,0,0,0,0,1,0
[1238252551482589184],opinions_and_criticism,0,0,0,0,0,1
[1238252569320980487],opinions_and_criticism,0,0,0,0,0,1
[1238252602632134658],irrelevant,0,0,0,0,1,0
[1238252613495402496],affected_individuals_and_help,1,0,0,0,0,0
[1238253020137357316],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238253058976550913],irrelevant,0,0,0,0,1,0
[1238253446681288704],irrelevant,0,0,0,0,1,0
[1238253582597730306],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238253804665126913],irrelevant,0,0,0,0,1,0
[1238254055966810113],opinions_and_criticism,0,0,0,0,0,1
[1238255023307608064],affected_individuals_and_help,1,0,0,0,0,0
[1238256995460923393],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238258420232466437],irrelevant,0,0,0,0,1,0
[1238258449861029888],opinions_and_criticism,0,0,0,0,0,1
[1238258472409432064],opinions_and_criticism,0,0,0,0,0,1
[1238258474968023041],opinions_and_criticism,0,0,0,0,0,1
[1238258756993024006],irrelevant,0,0,0,0,1,0
[1238259272385007617],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238259427083464704],emotional_support_and_prayers,0,0,1,0,0,0
[1238259530557001729],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238259654116937733],irrelevant,0,0,0,0,1,0
[1238259904475004929],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238259963706978305],irrelevant,0,0,0,0,1,0
[1238260303332282368],irrelevant,0,0,0,0,1,0
[1238260348978937856],opinions_and_criticism,0,0,0,0,0,1
[1238260484375224323],emotional_support_and_prayers,0,0,1,0,0,0
[1238260538754379776],opinions_and_criticism,0,0,0,0,0,1
[1238260705016635392],opinions_and_criticism,0,0,0,0,0,1
[1238260731377848321],affected_individuals_and_help,1,0,0,0,0,0
[1238260767671177217],irrelevant,0,0,0,0,1,0
[1238260785815658496],irrelevant,0,0,0,0,1,0
[1238260876974710785],opinions_and_criticism,0,0,0,0,0,1
[1238260919672717315],opinions_and_criticism,0,0,0,0,0,1
[1238261051373826048],emotional_support_and_prayers,0,0,1,0,0,0
[1238261101038637056],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238261151168954369],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238261381356552192],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238261843862437890],irrelevant,0,0,0,0,1,0
[1238261924233650176],irrelevant,0,0,0,0,1,0
[1238261996711284736],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238262044232646656],irrelevant,0,0,0,0,1,0
[1238262147039322113],opinions_and_criticism,0,0,0,0,0,1
[1238262340178653184],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238262629195567106],irrelevant,0,0,0,0,1,0
[1238263339291197440],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238263378281402374],opinions_and_criticism,0,0,0,0,0,1
[1238263475186663424],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238263914212790272],emotional_support_and_prayers,0,0,1,0,0,0
[1238264115749105670],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238264328228343816],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238264519983497216],opinions_and_criticism,0,0,0,0,0,1
[1238265246961356800],emotional_support_and_prayers,0,0,1,0,0,0
[1238265980951945217],infrastructure_and_utilities_damage opinions_and_criticism,0,0,0,1,0,1
[1238266367549288448],affected_individuals_and_help,1,0,0,0,0,0
[1238267349213622272],opinions_and_criticism,0,0,0,0,0,1
[1238267443350515712],emotional_support_and_prayers,0,0,1,0,0,0
[1238267509842870273],irrelevant,0,0,0,0,1,0
[1238267619247079424],irrelevant,0,0,0,0,1,0
[1238267661026578432],affected_individuals_and_help,1,0,0,0,0,0
[1238268379598905345],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1238268540437790720],irrelevant,0,0,0,0,1,0
[1238268677369233413],irrelevant,0,0,0,0,1,0
[1238269204564004865],irrelevant,0,0,0,0,1,0
[1238269392124809217],opinions_and_criticism,0,0,0,0,0,1
[1238269761806635013],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238269877707780098],opinions_and_criticism,0,0,0,0,0,1
[1238269929293578240],opinions_and_criticism,0,0,0,0,0,1
[1238269934880292866],opinions_and_criticism,0,0,0,0,0,1
[1238270303542837248],irrelevant,0,0,0,0,1,0
[1238271001462550528],irrelevant,0,0,0,0,1,0
[1238271148611252232],opinions_and_criticism,0,0,0,0,0,1
[1238271191808446464],emotional_support_and_prayers,0,0,1,0,0,0
[1238271201971179525],emotional_support_and_prayers,0,0,1,0,0,0
[1238271447115669510],opinions_and_criticism,0,0,0,0,0,1
[1238271592527998976],emotional_support_and_prayers,0,0,1,0,0,0
[1238271711377870850],irrelevant,0,0,0,0,1,0
[1238271737890058240],opinions_and_criticism,0,0,0,0,0,1
[1238272333175021568],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238272335393828871],affected_individuals_and_help,1,0,0,0,0,0
[1238272344487014411],irrelevant,0,0,0,0,1,0
[1238272594517860352],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238272806103797760],opinions_and_criticism,0,0,0,0,0,1
[1238273296841441281],affected_individuals_and_help,1,0,0,0,0,0
[1238273952054751232],irrelevant,0,0,0,0,1,0
[1238274035848445953],irrelevant,0,0,0,0,1,0
[1238274126621663232],opinions_and_criticism,0,0,0,0,0,1
[1238274376883220481],opinions_and_criticism,0,0,0,0,0,1
[1238274620953853953],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238274922818011138],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238275072223318016],irrelevant,0,0,0,0,1,0
[1238275093245157382],irrelevant,0,0,0,0,1,0
[1238275124748484609],irrelevant,0,0,0,0,1,0
[1238275517431898115],opinions_and_criticism,0,0,0,0,0,1
[1238275875990376449],emotional_support_and_prayers,0,0,1,0,0,0
[1238275888191549443],emotional_support_and_prayers,0,0,1,0,0,0
[1238276122938355715],affected_individuals_and_help infrastructure_and_utilities_damage,1,0,0,1,0,0
[1238276388991483910],emotional_support_and_prayers,0,0,1,0,0,0
[1238276725135605760],caution_advice_and_crisis_updates opinions_and_criticism,0,1,0,0,0,1
[1238276791908945920],affected_individuals_and_help,1,0,0,0,0,0
[1238277641788100614],opinions_and_criticism,0,0,0,0,0,1
[1238278406707478528],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238278487397580801],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238278607925129217],emotional_support_and_prayers,0,0,1,0,0,0
[1238278658399318018],opinions_and_criticism,0,0,0,0,0,1
[1238279996659007488],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238280947084275712],irrelevant,0,0,0,0,1,0
[1238281507359334400],irrelevant,0,0,0,0,1,0
[1238282127311024128],irrelevant,0,0,0,0,1,0
[1238283056844288000],emotional_support_and_prayers,0,0,1,0,0,0
[1238283580775825409],emotional_support_and_prayers,0,0,1,0,0,0
[1238283591840337921],irrelevant,0,0,0,0,1,0
[1238283645732995075],irrelevant,0,0,0,0,1,0
[1238283872527400961],irrelevant,0,0,0,0,1,0
[1238284866401288194],irrelevant,0,0,0,0,1,0
[1238285536533643264],irrelevant,0,0,0,0,1,0
[1238286523096805378],opinions_and_criticism,0,0,0,0,0,1
[1238287510003990529],emotional_support_and_prayers,0,0,1,0,0,0
[1238288812784128000],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238289868339523587],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238290135592185857],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238290189044396032],irrelevant,0,0,0,0,1,0
[1238292522016870401],affected_individuals_and_help,1,0,0,0,0,0
[1238292581240487937],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238293684950532102],irrelevant,0,0,0,0,1,0
[1238293956565168128],irrelevant,0,0,0,0,1,0
[1238295544285597698],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238295979968933888],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238296908260614144],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238297116801470466],irrelevant,0,0,0,0,1,0
[1238297210829365248],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238298128324927488],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238298822360653824],emotional_support_and_prayers,0,0,1,0,0,0
[1238299553834516480],emotional_support_and_prayers,0,0,1,0,0,0
[1238300738633302016],opinions_and_criticism,0,0,0,0,0,1
[1238301066564907009],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238302225438556168],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238302751664332806],irrelevant,0,0,0,0,1,0
[1238303423730274304],irrelevant,0,0,0,0,1,0
[1238303766706892800],irrelevant,0,0,0,0,1,0
[1238303887108575232],irrelevant,0,0,0,0,1,0
[1238304969905897478],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238305096733282304],irrelevant,0,0,0,0,1,0
[1238305431946174466],opinions_and_criticism,0,0,0,0,0,1
[1238307020924690432],irrelevant,0,0,0,0,1,0
[1238308320999542785],opinions_and_criticism,0,0,0,0,0,1
[1238308413362356224],irrelevant,0,0,0,0,1,0
[1238310063217029120],irrelevant,0,0,0,0,1,0
[1238310633097084928],irrelevant,0,0,0,0,1,0
[1238310707910905856],emotional_support_and_prayers,0,0,1,0,0,0
[1238311007249891328],opinions_and_criticism,0,0,0,0,0,1
[1238311007308611586],emotional_support_and_prayers,0,0,1,0,0,0
[1238312400341868545],irrelevant,0,0,0,0,1,0
[1238312625966141442],irrelevant,0,0,0,0,1,0
[1238312892803530758],irrelevant,0,0,0,0,1,0
[1238313069123690498],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238313891731574786],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238314414950023169],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238314685000298496],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238315726332743681],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238316684148121600],irrelevant,0,0,0,0,1,0
[1238316943838502913],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238317015825182722],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238318338570366976],irrelevant,0,0,0,0,1,0
[1238318882647048192],emotional_support_and_prayers,0,0,1,0,0,0
[1238320739276795904],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238321208812277760],irrelevant,0,0,0,0,1,0
[1238321387674038272],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238321911635025920],affected_individuals_and_help infrastructure_and_utilities_damage,1,0,0,1,0,0
[1238322929856847872],irrelevant,0,0,0,0,1,0
[1238323451607289856],opinions_and_criticism,0,0,0,0,0,1
[1238327041126207489],irrelevant,0,0,0,0,1,0
[1238327272395997184],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238327761372090368],irrelevant,0,0,0,0,1,0
[1238327777759240193],irrelevant,0,0,0,0,1,0
[1238328209415995392],opinions_and_criticism,0,0,0,0,0,1
[1238328294585569281],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238328937425645568],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238330343645679616],irrelevant,0,0,0,0,1,0
[1238331740583858176],emotional_support_and_prayers,0,0,1,0,0,0
[1238333014779854848],opinions_and_criticism,0,0,0,0,0,1
[1238333725915652097],irrelevant,0,0,0,0,1,0
[1238333806375055363],opinions_and_criticism,0,0,0,0,0,1
[1238395424945381377],opinions_and_criticism,0,0,0,0,0,1
[1238395810326421505],irrelevant,0,0,0,0,1,0
[1238395911933505538],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238424372517441537],emotional_support_and_prayers,0,0,1,0,0,0
[1238424569985347586],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238424590193483776],irrelevant,0,0,0,0,1,0
[1238424647395356672],affected_individuals_and_help,1,0,0,0,0,0
[1238424814127329280],irrelevant,0,0,0,0,1,0
[1238424851796418561],opinions_and_criticism,0,0,0,0,0,1
[1238424967076810752],opinions_and_criticism,0,0,0,0,0,1
[1238425171331088385],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238425218441449473],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238425359193903104],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238425375073546240],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238425579608629248],emotional_support_and_prayers,0,0,1,0,0,0
[1238425728003248136],irrelevant,0,0,0,0,1,0
[1238425756692295681],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238425991829049344],irrelevant,0,0,0,0,1,0
[1238426123467399169],opinions_and_criticism,0,0,0,0,0,1
[1238426131042312192],emotional_support_and_prayers,0,0,1,0,0,0
[1238426303142998016],opinions_and_criticism,0,0,0,0,0,1
[1238426436349898753],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238426517660676096],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238426631028584448],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238426718802710528],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238427321100644353],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238427509374550016],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238427586969075717],opinions_and_criticism,0,0,0,0,0,1
[1238427744083550209],irrelevant,0,0,0,0,1,0
[1238428018500145154],opinions_and_criticism,0,0,0,0,0,1
[1238428079531253760],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238428147927920640],opinions_and_criticism,0,0,0,0,0,1
[1238428221990936576],affected_individuals_and_help,1,0,0,0,0,0
[1238428861689446400],opinions_and_criticism,0,0,0,0,0,1
[1238573875795046403],opinions_and_criticism,0,0,0,0,0,1
[1238574065394335744],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238575300059029507],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238576726021677058],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238576982293729280],opinions_and_criticism,0,0,0,0,0,1
[1238577669186490368],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238578079586324480],affected_individuals_and_help infrastructure_and_utilities_damage,1,0,0,1,0,0
[1238578205805686788],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238579970865156096],irrelevant,0,0,0,0,1,0
[1238580782333124609],caution_advice_and_crisis_updates infrastructure_and_utilities_damage,0,1,0,1,0,0
[1238581363718139905],irrelevant,0,0,0,0,1,0
[1238581856104255491],emotional_support_and_prayers,0,0,1,0,0,0
[1238581880561205248],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238582496687767552],affected_individuals_and_help,1,0,0,0,0,0
[1238582525305503744],irrelevant,0,0,0,0,1,0
[1238583183949660160],affected_individuals_and_help,1,0,0,0,0,0
[1238583378976354305],caution_advice_and_crisis_updates emotional_support_and_prayers,0,1,1,0,0,0
[1238586312577503236],irrelevant,0,0,0,0,1,0
[1238587746912030723],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238589523862474753],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238590661298761729],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238590767481978881],irrelevant,0,0,0,0,1,0
[1238592025680896009],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238592660396441601],opinions_and_criticism,0,0,0,0,0,1
[1238594726615486467],opinions_and_criticism,0,0,0,0,0,1
[1238595296571142145],affected_individuals_and_help emotional_support_and_prayers,1,0,1,0,0,0
[1238596549980106753],opinions_and_criticism,0,0,0,0,0,1
[1238597527810625537],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238599176650358789],opinions_and_criticism,0,0,0,0,0,1
[1238599641408692225],irrelevant,0,0,0,0,1,0
[1238600990267453441],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238601253019664385],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238601267406163970],irrelevant,0,0,0,0,1,0
[1238602526674628612],affected_individuals_and_help opinions_and_criticism,1,0,0,0,0,1
[1238602805239218176],opinions_and_criticism,0,0,0,0,0,1
[1238603179664818176],irrelevant,0,0,0,0,1,0
[1238604247765331970],caution_advice_and_crisis_updates,0,1,0,0,0,0
[1238607936320135174],irrelevant,0,0,0,0,1,0
[1238608174443368448],opinions_and_criticism,0,0,0,0,0,1
[1238612551136473088],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238613019522891776],infrastructure_and_utilities_damage,0,0,0,1,0,0
[1238613756776796160],irrelevant,0,0,0,0,1,0
[1238615756700557314],opinions_and_criticism,0,0,0,0,0,1
